Rep1,Sharing,PercAccuracy,sentenceNumber
1,78,98,15
1,100,88,16
0,1,54,17
1,40,87,18
1,100,100,19
1,76,92,20
0,1,55,21
0,54,89,22
0,54,95,23
0,97,98,24
1,27,69,25
1,64,94,26
1,1,7,27
0,94,98,28
1,1,14,29
0,1,1,30
0,1,1,31
1,1,18,32
1,1,1,33
1,1,1,34
0,1,1,35
0,15,30,36
0,1,1,37
1,1,1,38
1,58,91,39
1,1,1,40
0,92,98,41
0,92,100,42
0,57,70,43
0,1,92,44
0,84,79,45
1,1,14,46
0,1,84,47
1,1,1,48
0,1,3,49
0,78,87,50
0,56,83,51
0,1,64,52
0,1,1,53
1,100,100,54
1,23,91,55
1,89,100,56
0,88,100,57
1,4,13,58
0,93,79,59
1,57,82,60
1,77,86,1
0,41,86,2
0,78,92,3
1,92,96,4
1,95,94,5
0,83,78,6
1,94,80,7
1,91,88,8
0,97,60,9
0,92,92,10
0,66,7,11
0,59,87,12
0,91,42,13
1,88,89,14
1,83,95,15
1,82,93,16
1,76,95,17
1,87,93,18
0,92,79,19
0,81,92,20
1,76,90,21
1,80,65,22
1,65,96,23
1,94,87,24
0,82,88,25
1,83,95,26
1,80,83,27
0,75,94,28
1,93,91,29
0,81,92,30
0,80,93,31
1,78,76,32
0,83,95,33
1,96,85,34
0,92,76,35
0,78,63,36
0,82,84,37
0,80,93,38
1,83,80,39
0,95,27,40
0,85,92,41
0,62,93,42
0,82,83,43
1,91,93,44
1,93,86,45
1,41,73,46
1,91,92,47
1,60,86,48
0,39,36,49
0,92,84,50
1,82,94,51
1,84,93,52
1,90,95,53
0,88,79,54
0,94,79,55
0,95,95,56
1,94,92,57
0,81,66,58
0,84,88,59
1,90,94,60
1,21,11,1
0,4,90,2
0,21,90,3
1,74,81,4
1,4,79,5
1,80,91,6
0,3,3,7
1,15,55,8
1,6,2,9
0,11,3,10
0,1,2,11
0,13,72,12
1,12,24,13
0,25,91,14
1,9,80,15
1,35,89,16
0,22,1,17
0,15,42,18
1,72,85,19
0,77,79,20
0,3,6,21
0,28,35,22
1,71,80,23
0,9,57,24
1,4,88,25
0,5,18,26
1,9,4,27
0,77,91,28
0,1,3,29
1,4,2,30
0,6,71,31
1,9,62,32
1,6,4,33
0,19,6,34
1,6,7,35
0,65,60,36
0,2,6,37
1,3,11,38
1,9,85,39
0,2,20,40
1,13,79,41
0,20,82,42
0,19,72,43
1,15,76,44
1,78,69,45
0,2,15,46
0,11,83,47
0,3,1,48
1,1,8,49
0,25,57,50
1,6,78,51
1,16,61,52
0,3,2,53
0,18,80,54
1,17,78,55
1,5,91,56
1,3,84,57
1,40,88,58
1,70,72,59
0,10,78,60
0,1,15,1
1,32,100,2
1,80,100,3
1,67,100,4
1,61,89,5
0,87,83,6
0,1,59,7
0,3,61,8
0,9,58,9
1,32,62,10
1,2,93,11
0,62,81,12
1,1,17,13
0,1,19,14
1,82,100,15
1,1,59,16
0,29,45,17
0,38,61,18
1,61,99,19
1,73,85,20
1,1,1,21
0,24,81,22
0,18,71,23
1,16,100,24
1,100,100,25
1,81,100,26
0,1,61,27
0,61,100,28
0,1,20,29
0,1,60,30
1,1,1,31
1,17,93,32
1,1,1,33
0,1,16,34
0,1,35,35
1,59,70,36
0,1,50,37
0,1,1,38
0,60,80,39
1,1,79,40
0,55,81,41
0,55,99,42
1,72,100,43
1,1,30,44
0,69,80,45
1,35,60,46
0,66,100,47
0,32,61,48
1,6,38,49
1,88,100,50
0,91,100,51
0,65,100,52
0,53,69,53
1,77,100,54
0,7,81,55
1,100,100,56
0,1,100,57
1,17,57,58
1,68,99,59
1,69,89,60
0,5,29,1
1,15,59,2
1,21,77,3
1,18,70,4
1,3,52,5
0,21,76,6
1,16,56,7
1,10,54,8
0,8,52,9
1,3,52,10
1,5,43,11
0,12,59,12
0,10,56,13
1,7,43,14
0,34,77,15
0,9,57,16
0,8,48,17
1,11,58,18
0,13,72,19
0,20,80,20
1,11,48,21
1,1,45,22
1,16,64,23
1,27,73,24
0,6,67,25
1,3,65,26
1,16,64,27
1,38,90,28
0,6,48,29
1,11,45,30
0,15,64,31
1,15,61,32
0,8,45,33
0,8,37,34
0,3,37,35
0,17,59,36
1,9,56,37
0,7,46,38
1,15,76,39
1,7,48,40
0,8,71,41
1,11,82,42
0,14,64,43
1,17,58,44
1,23,66,45
0,11,51,46
0,20,67,47
0,12,60,48
1,6,49,49
0,30,69,50
1,25,74,51
1,15,58,52
1,16,56,53
0,25,72,54
1,16,67,55
0,32,88,56
0,15,86,57
0,8,39,58
0,14,67,59
0,20,85,60
1,80,90,1
0,81,100,2
1,89,88,3
0,81,84,4
0,42,30,5
1,89,79,6
0,1,15,7
0,62,60,8
0,1,1,9
1,1,1,10
1,1,2,11
0,80,93,12
1,1,1,13
0,1,1,14
1,82,100,15
0,83,91,16
1,1,27,17
0,19,54,18
1,61,80,19
0,100,78,20
0,1,1,21
1,2,29,22
0,89,91,23
0,88,93,24
1,90,90,25
1,89,90,26
0,82,94,27
0,100,100,28
1,1,1,29
1,1,9,30
1,1,1,31
1,1,22,32
1,2,9,33
0,1,23,34
0,1,21,35
1,60,67,36
1,30,60,37
1,64,71,38
1,60,60,39
1,1,1,40
0,80,89,41
0,100,100,42
0,91,100,43
1,28,61,44
1,41,54,45
0,1,23,46
0,100,100,47
0,1,24,48
1,1,1,49
0,71,61,50
0,92,89,51
1,4,60,52
0,10,15,53
1,82,94,54
0,72,93,55
0,93,100,56
1,100,100,57
1,1,60,58
1,80,90,59
0,81,87,60
1,27,43,1
1,60,50,2
1,26,36,3
1,40,50,4
1,37,49,5
1,17,35,6
0,26,39,7
0,39,55,8
1,1,34,9
1,1,50,10
1,1,33,11
1,73,60,12
0,1,68,13
1,1,2,14
1,90,98,15
0,79,71,16
0,25,54,17
0,79,77,18
1,78,67,19
0,56,61,20
1,30,50,21
0,80,58,22
0,1,13,23
1,100,100,24
1,2,42,25
1,69,66,26
0,18,35,27
1,100,94,28
1,6,18,29
0,3,1,30
0,49,50,31
0,60,68,32
0,25,55,33
0,6,10,34
1,28,50,35
0,100,70,36
1,41,43,37
0,19,35,38
0,61,35,39
1,3,29,40
0,78,100,41
0,82,97,42
0,1,1,43
1,48,53,44
0,78,59,45
0,23,31,46
0,100,98,47
1,59,56,48
0,51,31,49
0,43,55,50
1,59,90,51
1,18,36,52
1,24,50,53
1,100,77,54
0,22,47,55
0,84,87,56
1,88,100,57
0,1,8,58
1,32,39,59
0,38,42,60
0,4,5,1
0,21,96,2
0,23,72,3
1,24,94,4
0,2,19,5
0,60,80,6
0,3,20,7
0,3,59,8
0,5,60,9
0,3,61,10
1,3,6,11
0,3,80,12
1,3,21,13
0,4,50,14
1,20,94,15
1,41,81,16
1,4,20,17
0,2,20,18
0,62,94,19
0,23,81,20
0,3,5,21
0,1,17,22
0,22,60,23
1,81,96,24
0,21,63,25
0,3,79,26
0,3,21,27
1,21,95,28
1,4,5,29
1,2,3,30
1,4,20,31
0,4,10,32
0,4,28,33
0,2,22,34
1,3,25,35
1,2,42,36
1,3,81,37
1,4,5,38
1,4,68,39
1,4,20,40
1,3,61,41
0,81,96,42
1,41,93,43
0,4,76,44
0,3,81,45
1,21,62,46
0,63,94,47
1,3,14,48
1,2,3,49
0,80,94,50
0,22,96,51
1,23,81,52
1,3,6,53
1,82,95,54
1,3,40,55
1,57,95,56
1,21,96,57
0,4,61,58
1,80,96,59
1,22,61,60
0,38,41,1
0,61,99,2
0,27,72,3
0,83,100,4
0,19,65,5
1,38,82,6
1,40,80,7
1,27,61,8
1,35,98,9
1,28,63,10
0,39,54,11
0,39,76,12
0,41,80,13
0,40,13,14
0,41,100,15
0,43,100,16
0,40,92,17
1,30,63,18
0,58,99,19
1,59,97,20
0,40,39,21
1,43,86,22
1,77,89,23
0,35,92,24
1,45,81,25
0,20,94,26
0,6,1,27
1,62,99,28
1,34,62,29
1,23,82,30
0,43,100,31
1,42,93,32
0,44,83,33
0,39,15,34
1,20,39,35
1,61,76,36
1,22,61,37
1,41,65,38
0,42,99,39
1,21,96,40
1,58,96,41
0,43,100,42
1,40,100,43
1,31,90,44
1,41,93,45
0,33,69,46
1,59,100,47
1,63,96,48
1,10,11,49
0,58,74,50
1,41,96,51
1,61,82,52
0,41,60,53
1,40,100,54
0,21,84,55
0,81,99,56
0,41,100,57
1,21,65,58
0,44,100,59
0,44,79,60
0,11,30,1
1,59,75,2
0,80,69,3
0,51,50,4
0,6,38,5
1,60,70,6
0,12,31,7
1,14,32,8
1,11,37,9
0,1,34,10
0,12,29,11
1,58,65,12
0,18,40,13
1,54,82,14
0,68,71,15
1,50,60,16
0,28,59,17
0,12,43,18
0,63,64,19
0,59,67,20
1,1,29,21
0,10,32,22
0,61,69,23
0,57,56,24
1,59,56,25
0,53,65,26
0,11,30,27
1,60,66,28
0,23,39,29
1,4,32,30
1,3,43,31
0,39,50,32
1,8,33,33
0,19,40,34
1,3,21,35
0,4,32,36
1,21,50,37
1,8,34,38
1,54,60,39
1,9,44,40
0,62,69,41
0,65,64,42
0,38,63,43
0,62,56,44
1,59,62,45
1,27,26,46
1,60,66,47
1,11,37,48
0,51,37,49
1,62,62,50
1,56,67,51
0,42,60,52
1,34,40,53
1,65,77,54
1,65,74,55
0,61,71,56
1,39,94,57
0,36,59,58
1,62,63,59
1,30,45,60
0,1,1,1
1,82,100,2
1,100,100,3
0,1,82,4
1,100,61,5
0,100,100,6
1,41,61,7
0,1,40,8
0,40,61,9
0,1,20,10
1,1,61,11
0,42,81,12
1,1,22,13
0,61,100,14
1,81,100,15
0,62,62,16
0,1,63,17
1,61,100,18
1,100,100,19
1,100,100,20
0,1,61,21
1,63,81,22
1,100,100,23
1,39,80,24
0,100,100,25
0,100,61,26
1,1,64,27
1,61,100,28
0,1,1,29
0,1,62,30
0,1,61,31
0,1,62,32
0,1,61,33
0,41,61,34
1,63,62,35
1,61,80,36
1,1,41,37
0,1,22,38
0,100,100,39
0,1,23,40
1,100,100,41
1,62,100,42
0,61,61,43
1,61,82,44
0,1,61,45
0,82,100,46
1,1,63,47
1,62,99,48
1,1,1,49
1,81,100,50
1,100,100,51
0,64,61,52
1,60,81,53
0,100,100,54
1,100,80,55
0,100,100,56
1,41,100,57
0,65,80,58
0,100,100,59
1,100,100,60
1,84,2,1
1,88,99,2
0,88,57,3
1,24,51,4
1,68,53,5
0,88,86,6
1,3,4,7
0,1,40,8
1,22,13,9
1,24,20,10
0,3,3,11
0,90,77,12
0,77,72,13
1,1,2,14
0,89,84,15
0,87,57,16
1,86,60,17
1,39,53,18
1,74,72,19
0,89,70,20
1,20,59,21
1,85,90,22
0,89,60,23
0,86,78,24
0,82,63,25
0,83,63,26
0,65,66,27
1,100,87,28
0,3,41,29
0,17,7,30
0,90,82,31
1,37,38,32
0,2,16,33
1,23,38,34
1,88,22,35
1,2,3,36
0,17,42,37
1,16,28,38
0,85,62,39
0,4,15,40
0,83,56,41
0,87,88,42
0,89,99,43
0,70,84,44
1,40,50,45
0,22,55,46
1,84,90,47
1,14,31,48
1,1,2,49
0,91,71,50
0,91,67,51
1,71,55,52
1,19,38,53
1,90,89,54
1,91,83,55
0,99,100,56
1,69,100,57
1,26,59,58
1,87,88,59
0,87,67,60
0,12,22,1
1,79,87,2
0,27,76,3
0,7,23,4
1,1,7,5
0,64,69,6
0,16,25,7
1,2,12,8
0,80,66,9
1,18,38,10
1,6,52,11
1,42,60,12
0,59,42,13
1,7,66,14
0,62,82,15
0,76,42,16
0,7,59,17
1,93,43,18
1,77,93,19
1,85,81,20
0,1,28,21
0,5,21,22
0,70,81,23
1,64,73,24
1,93,95,25
1,22,70,26
1,77,63,27
1,72,59,28
1,40,63,29
1,37,63,30
0,37,41,31
0,16,43,32
1,11,79,33
0,6,22,34
0,1,21,35
1,81,79,36
0,27,4,37
0,37,61,38
1,67,83,39
1,1,23,40
1,80,41,41
1,94,79,42
1,68,74,43
0,40,69,44
0,79,84,45
0,25,83,46
0,65,81,47
1,46,69,48
0,14,2,49
0,92,86,50
0,66,82,51
1,14,59,52
1,32,66,53
0,23,85,54
0,1,43,55
1,100,98,56
1,56,94,57
0,39,42,58
0,80,54,59
1,92,62,60
1,1,2,1
0,1,95,2
1,1,94,3
1,1,91,4
1,1,44,5
1,1,94,6
0,1,89,7
0,1,95,8
1,1,34,9
0,1,66,10
1,1,18,11
0,1,83,12
0,1,1,13
1,1,22,14
1,77,64,15
1,1,74,16
0,97,100,17
1,100,100,18
0,100,100,19
0,1,66,20
1,1,34,21
0,1,29,22
1,1,80,23
0,1,100,24
0,78,99,25
0,1,99,26
0,1,65,27
1,1,90,28
0,1,91,29
0,1,100,30
1,1,21,31
1,1,12,32
1,100,100,33
1,59,76,34
0,1,90,35
0,1,100,36
0,63,28,37
1,1,35,38
0,1,88,39
1,1,28,40
0,84,96,41
0,1,63,42
1,1,100,43
1,1,80,44
1,1,100,45
0,1,3,46
0,1,100,47
1,82,100,48
1,1,1,49
1,83,94,50
0,91,99,51
1,1,100,52
0,81,78,53
0,77,100,54
1,1,89,55
1,100,100,56
0,1,100,57
0,83,100,58
0,86,92,59
1,89,85,60
1,9,30,1
0,4,75,2
0,82,77,3
1,7,87,4
0,4,55,5
1,73,73,6
0,10,31,7
0,32,34,8
0,3,31,9
1,32,84,10
0,61,82,11
1,6,37,12
1,5,50,13
0,66,71,14
0,78,92,15
0,71,99,16
1,1,5,17
0,61,45,18
0,54,81,19
0,83,85,20
1,34,11,21
1,13,90,22
0,75,59,23
1,6,94,24
0,86,96,25
1,6,61,26
1,10,81,27
0,3,78,28
0,4,19,29
0,5,32,30
0,1,44,31
1,23,70,32
0,21,70,33
1,5,35,34
1,1,30,35
1,33,100,36
1,5,69,37
0,10,11,38
0,3,89,39
1,61,31,40
0,10,68,41
1,7,69,42
1,4,100,43
1,4,56,44
1,6,100,45
1,12,28,46
0,7,93,47
1,6,69,48
1,8,32,49
0,66,67,50
0,73,73,51
1,14,56,52
1,6,71,53
0,60,94,54
1,11,75,55
0,41,89,56
0,9,75,57
1,14,31,58
0,8,54,59
1,13,47,60
1,1,1,1
1,42,60,2
1,40,62,3
0,81,82,4
1,11,47,5
0,46,50,6
0,78,42,7
1,32,62,8
0,15,4,9
0,21,43,10
0,1,1,11
0,45,61,12
1,41,48,13
1,8,51,14
1,33,60,15
1,22,61,16
0,2,35,17
0,20,50,18
1,63,78,19
0,81,62,20
0,11,40,21
0,43,50,22
1,41,62,23
1,36,60,24
0,62,79,25
1,40,22,26
0,4,23,27
0,57,59,28
1,18,60,29
0,21,52,30
1,31,50,31
1,3,2,32
0,58,42,33
1,4,63,34
1,38,32,35
1,80,81,36
0,1,18,37
1,18,46,38
0,43,50,39
0,29,42,40
0,61,61,41
0,61,79,42
1,49,78,43
1,19,39,44
0,73,62,45
0,13,43,46
1,60,61,47
0,38,47,48
0,1,20,49
1,59,50,50
1,63,82,51
0,60,55,52
0,55,82,53
1,57,78,54
1,60,62,55
1,40,98,56
1,82,71,57
0,59,62,58
0,62,61,59
1,59,86,60
0,1,73,1
0,63,52,2
1,47,53,3
1,59,84,4
0,40,45,5
1,60,62,6
1,47,55,7
1,89,95,8
0,6,16,9
1,1,26,10
0,4,35,11
0,59,69,12
1,32,54,13
0,4,29,14
1,81,95,15
0,70,52,16
0,96,67,17
1,3,35,18
0,46,64,19
1,77,61,20
0,9,41,21
0,59,69,22
1,35,57,23
1,52,91,24
1,78,96,25
1,95,86,26
0,38,46,27
1,53,91,28
1,46,52,29
1,4,55,30
1,13,66,31
0,2,4,32
1,6,61,33
0,47,51,34
1,85,76,35
1,6,48,36
0,10,46,37
0,16,52,38
0,57,60,39
0,8,43,40
1,97,100,41
1,83,95,42
1,82,78,43
0,100,96,44
1,94,73,45
0,4,42,46
0,87,94,47
1,32,63,48
0,5,13,49
1,76,69,50
1,81,80,51
0,95,93,52
0,2,23,53
0,91,97,54
0,93,94,55
1,94,87,56
0,83,89,57
0,55,63,58
1,52,52,59
0,51,54,60
0,1,1,1
1,1,69,2
0,81,100,3
0,100,100,4
0,1,50,5
1,89,79,6
0,1,1,7
0,1,14,8
1,27,84,9
1,1,46,10
0,1,66,11
0,94,86,12
1,1,59,13
0,1,47,14
0,80,100,15
0,1,67,16
1,1,54,17
0,23,55,18
1,100,100,19
0,94,87,20
1,1,20,21
0,21,92,22
1,76,87,23
1,100,100,24
1,80,76,25
1,100,98,26
1,1,65,27
1,100,100,28
0,1,18,29
0,1,6,30
0,1,1,31
1,1,50,32
1,1,1,33
1,1,1,34
0,1,1,35
1,83,72,36
1,1,3,37
1,1,52,38
0,79,90,39
1,1,12,40
0,86,100,41
1,100,100,42
0,79,91,43
0,1,19,44
0,100,90,45
0,1,1,46
1,100,100,47
1,1,1,48
0,1,1,49
1,1,75,50
0,100,77,51
0,65,84,52
0,1,12,53
0,100,100,54
1,81,100,55
0,1,100,56
1,100,100,57
1,1,95,58
1,77,85,59
1,100,93,60
0,42,22,1
1,64,61,2
0,20,23,3
1,62,61,4
1,21,60,5
1,62,64,6
1,22,18,7
0,60,73,8
0,61,76,9
0,40,79,10
0,19,43,11
1,63,62,12
0,42,41,13
0,82,100,14
0,60,81,15
0,80,63,16
1,1,40,17
0,41,44,18
0,60,61,19
1,60,60,20
1,22,80,21
1,40,42,22
1,61,79,23
0,60,80,24
1,82,61,25
0,41,77,26
0,62,38,27
0,61,61,28
1,81,97,29
0,59,65,30
0,43,1,31
0,79,61,32
1,21,36,33
0,21,21,34
1,24,21,35
1,62,63,36
0,40,41,37
1,22,63,38
1,61,61,39
0,41,41,40
1,62,82,41
1,41,81,42
1,62,61,43
0,41,39,44
0,22,79,45
1,40,40,46
1,80,63,47
0,41,41,48
0,62,43,49
1,79,80,50
1,100,81,51
1,60,82,52
0,42,41,53
1,61,82,54
0,63,39,55
0,82,76,56
1,62,98,57
1,40,62,58
1,81,60,59
0,62,75,60
0,1,13,1
1,18,61,2
0,35,82,3
1,24,91,4
1,7,36,5
1,48,69,6
1,4,30,7
1,3,46,8
0,1,40,9
0,2,53,10
0,31,66,11
1,21,97,12
1,1,23,13
0,1,54,14
1,44,87,15
1,32,25,16
0,5,13,17
0,9,51,18
1,35,71,19
1,54,85,20
0,1,10,21
0,4,16,22
1,32,91,23
0,22,51,24
0,11,56,25
0,9,52,26
0,5,23,27
0,43,60,28
0,33,61,29
0,21,52,30
0,13,55,31
1,3,12,32
1,1,16,33
1,2,27,34
1,6,52,35
1,6,35,36
1,12,55,37
0,29,55,38
1,15,75,39
1,5,32,40
1,31,71,41
0,41,85,42
0,41,84,43
0,20,65,44
0,23,55,45
0,16,54,46
0,45,85,47
1,16,52,48
0,1,6,49
1,15,65,50
1,48,86,51
1,19,62,52
1,17,66,53
1,51,100,54
0,23,81,55
0,1,7,56
0,30,91,57
1,13,56,58
1,51,88,59
0,29,81,60
0,41,19,1
0,59,63,2
0,87,64,3
1,67,80,4
0,35,39,5
0,62,78,6
0,60,4,7
0,60,18,8
0,26,6,9
1,90,25,10
1,22,81,11
1,65,93,12
0,32,75,13
0,25,20,14
0,55,85,15
1,25,81,16
0,26,61,17
1,61,92,18
1,59,98,19
0,69,90,20
1,22,19,21
1,21,61,22
1,61,64,23
1,60,75,24
1,97,85,25
1,60,95,26
1,24,93,27
1,80,94,28
0,26,63,29
1,42,61,30
0,21,23,31
1,30,78,32
0,45,39,33
1,38,72,34
1,24,27,35
0,61,42,36
1,58,15,37
1,38,49,38
1,59,60,39
1,68,19,40
0,61,72,41
1,73,79,42
0,56,24,43
0,41,83,44
0,61,68,45
0,30,21,46
0,64,80,47
0,79,35,48
0,39,20,49
1,57,20,50
1,99,98,51
0,64,27,52
0,35,57,53
0,77,98,54
0,41,56,55
1,88,84,56
0,12,86,57
1,63,78,58
1,65,75,59
1,80,60,60
0,3,21,1
1,2,78,2
1,56,73,3
0,6,67,4
1,2,50,5
0,3,76,6
0,2,52,7
0,3,74,8
0,2,14,9
1,3,31,10
0,21,64,11
1,2,69,12
0,1,48,13
0,1,20,14
1,3,74,15
1,2,70,16
0,1,27,17
0,3,54,18
0,1,69,19
0,22,91,20
1,1,32,21
0,3,54,22
1,39,89,23
0,2,80,24
1,38,65,25
0,40,84,26
1,2,65,27
0,23,97,28
1,2,31,29
1,2,38,30
0,42,77,31
0,4,75,32
1,5,31,33
1,4,35,34
1,2,7,35
1,20,64,36
1,1,19,37
1,2,42,38
0,2,59,39
0,21,56,40
0,2,69,41
0,3,85,42
1,3,71,43
0,2,53,44
0,1,73,45
1,3,33,46
1,4,63,47
1,21,67,48
1,2,8,49
1,40,50,50
1,41,94,51
1,2,42,52
0,1,45,53
1,3,95,54
0,4,56,55
0,23,90,56
0,18,100,57
0,2,62,58
1,41,78,59
1,20,86,60
0,1,61,1
1,23,80,2
1,82,100,3
0,21,81,4
0,61,100,5
1,63,100,6
0,1,1,7
1,1,1,8
1,1,61,9
0,1,1,10
1,1,1,11
0,62,81,12
0,1,1,13
1,2,100,14
1,40,100,15
0,22,61,16
1,1,1,17
0,1,42,18
0,82,100,19
1,61,100,20
0,1,21,21
0,1,61,22
0,100,81,23
1,24,80,24
1,83,100,25
0,21,81,26
0,1,1,27
1,100,100,28
0,1,1,29
0,1,1,30
1,1,1,31
1,1,41,32
1,1,1,33
1,1,1,34
1,1,1,35
1,1,1,36
0,1,40,37
1,1,1,38
0,1,22,39
0,1,1,40
1,22,82,41
1,82,100,42
0,79,100,43
0,1,1,44
1,1,62,45
1,1,1,46
1,41,100,47
0,1,1,48
0,1,1,49
1,100,100,50
0,62,81,51
1,100,100,52
0,1,42,53
1,100,100,54
0,21,100,55
0,100,100,56
1,1,100,57
0,1,83,58
0,63,81,59
1,1,62,60
1,75,75,1
0,65,96,2
0,93,83,3
0,71,81,4
1,66,78,5
0,74,81,6
0,60,65,7
0,44,63,8
0,37,30,9
0,29,86,10
1,72,7,11
1,45,95,12
0,62,23,13
1,78,62,14
0,65,99,15
1,99,94,16
1,96,89,17
1,42,77,18
0,71,79,19
1,42,78,20
1,81,62,21
0,81,100,22
1,80,84,23
0,98,97,24
0,63,59,25
0,44,96,26
1,64,40,27
0,42,80,28
1,80,63,29
0,82,39,30
1,68,42,31
0,25,41,32
1,44,74,33
1,36,41,34
0,83,41,35
0,100,98,36
0,78,76,37
0,32,57,38
1,98,97,39
0,94,6,40
0,70,98,41
1,96,96,42
1,60,80,43
1,58,6,44
0,100,97,45
1,40,32,46
0,62,80,47
1,32,61,48
1,88,78,49
1,78,95,50
0,42,93,51
0,60,40,52
1,44,61,53
1,60,97,54
1,83,74,55
0,69,95,56
0,38,93,57
1,27,92,58
1,78,95,59
1,77,96,60
0,1,3,1
0,1,42,2
0,72,80,3
0,1,62,4
1,62,79,5
1,43,42,6
1,1,39,7
1,1,60,8
1,1,1,9
0,1,23,10
1,5,22,11
0,63,62,12
1,1,61,13
1,62,100,14
1,72,97,15
0,22,80,16
1,1,4,17
0,22,78,18
0,42,81,19
1,73,63,20
1,1,22,21
1,1,41,22
0,42,69,23
0,62,81,24
1,73,62,25
1,61,80,26
0,42,63,27
1,81,79,28
0,1,61,29
1,1,7,30
1,3,61,31
1,1,22,32
1,1,5,33
0,1,3,34
1,1,41,35
0,73,80,36
0,41,61,37
1,1,6,38
0,42,61,39
1,1,1,40
0,61,89,41
1,62,99,42
0,41,61,43
0,1,21,44
0,73,73,45
0,1,20,46
1,81,99,47
1,1,2,48
0,1,1,49
1,81,70,50
1,72,71,51
0,30,81,52
0,62,60,53
0,61,100,54
0,1,61,55
1,90,95,56
1,63,99,57
0,1,22,58
0,82,89,59
0,82,75,60
1,9,4,1
0,21,57,2
0,25,42,3
1,86,87,4
0,13,34,5
1,64,57,6
0,60,58,7
0,22,22,8
1,22,41,9
1,77,56,10
1,2,1,11
1,69,63,12
0,8,25,13
0,5,10,14
0,63,66,15
1,65,91,16
0,32,57,17
1,65,59,18
0,41,74,19
0,9,60,20
0,62,18,21
1,2,23,22
0,3,42,23
0,74,64,24
1,69,67,25
0,84,68,26
0,18,17,27
1,61,71,28
0,77,99,29
1,23,59,30
1,26,37,31
1,38,43,32
1,66,58,33
1,40,40,34
1,77,65,35
0,3,27,36
1,65,59,37
1,7,40,38
0,4,57,39
0,13,17,40
0,83,72,41
1,69,83,42
1,22,61,43
0,61,57,44
1,75,64,45
0,27,41,46
1,3,60,47
0,18,22,48
0,2,20,49
0,69,57,50
0,67,82,51
0,22,39,52
1,40,30,53
1,81,96,54
1,62,58,55
1,67,78,56
0,79,33,57
0,26,45,58
1,77,72,59
1,65,43,60
1,82,1,1
1,24,44,2
0,100,100,3
1,6,61,4
1,53,61,5
1,82,71,6
0,4,37,7
1,13,33,8
1,85,68,9
0,71,59,10
1,14,21,11
0,70,82,12
0,12,41,13
0,30,64,14
1,40,64,15
0,44,31,16
0,4,9,17
1,8,31,18
0,86,86,19
0,100,69,20
1,5,22,21
1,2,1,22
0,89,54,23
0,94,81,24
1,100,83,25
1,81,67,26
0,92,95,27
1,100,63,28
1,86,65,29
0,1,9,30
1,11,39,31
0,41,64,32
1,10,36,33
0,16,43,34
1,22,51,35
1,21,29,36
1,9,32,37
1,56,81,38
0,40,53,39
0,21,43,40
0,85,81,41
1,100,100,42
0,100,67,43
0,81,78,44
1,97,66,45
0,3,62,46
1,55,90,47
1,98,90,48
0,11,24,49
0,53,98,50
0,100,65,51
0,82,83,52
0,4,35,53
0,100,99,54
0,8,23,55
1,80,66,56
1,13,59,57
1,34,43,58
0,100,100,59
1,83,74,60
1,82,86,1
0,83,96,2
1,96,84,3
1,83,96,4
0,91,8,5
1,89,96,6
0,80,2,7
0,6,18,8
1,6,1,9
0,2,4,10
1,2,96,11
0,85,82,12
1,91,96,13
0,95,96,14
0,95,81,15
0,87,36,16
0,10,18,17
0,95,8,18
1,100,96,19
1,100,96,20
1,94,96,21
0,79,79,22
0,95,96,23
0,78,93,24
1,37,96,25
0,100,96,26
0,82,81,27
1,87,96,28
0,2,3,29
0,8,5,30
0,93,96,31
0,3,36,32
1,94,96,33
1,4,76,34
0,5,2,35
0,6,2,36
0,1,25,37
1,1,7,38
1,85,100,39
0,5,5,40
0,71,85,41
1,80,96,42
1,68,88,43
1,3,12,44
1,83,89,45
0,80,24,46
1,98,96,47
1,8,95,48
0,8,2,49
1,88,96,50
1,65,96,51
0,10,26,52
1,100,78,53
0,82,94,54
1,85,95,55
1,95,96,56
1,21,96,57
1,100,96,58
0,86,27,59
1,7,12,60
0,2,9,1
0,65,40,2
0,100,100,3
1,100,100,4
0,83,31,5
1,100,100,6
1,1,20,7
1,87,87,8
1,54,77,9
1,1,1,10
0,1,67,11
1,82,90,12
1,25,63,13
0,9,73,14
1,100,99,15
1,87,70,16
1,5,22,17
1,77,60,18
1,69,100,19
1,100,99,20
1,91,97,21
0,22,81,22
0,100,76,23
1,80,100,24
0,100,99,25
0,57,86,26
0,25,77,27
1,98,99,28
0,24,84,29
1,14,72,30
1,18,80,31
0,21,7,32
0,17,64,33
1,23,32,34
0,9,50,35
1,85,83,36
0,58,52,37
0,65,100,38
0,65,79,39
0,16,22,40
0,71,75,41
1,93,94,42
1,43,99,43
1,29,25,44
0,80,78,45
0,88,93,46
0,74,89,47
1,11,81,48
0,14,2,49
0,100,98,50
1,100,100,51
0,100,97,52
0,90,42,53
0,100,99,54
0,30,43,55
1,100,99,56
1,28,99,57
1,99,78,58
0,100,100,59
1,100,100,60
1,16,15,1
0,45,80,2
1,75,80,3
1,39,91,4
1,59,70,5
1,58,86,6
0,23,12,7
0,41,37,8
0,16,17,9
1,6,15,10
0,8,2,11
1,63,74,12
1,28,38,13
0,21,77,14
1,73,91,15
1,74,94,16
1,16,62,17
1,62,82,18
1,69,76,19
0,80,85,20
